FacturaID,ProductoID,PrecioUnitario,Cantidad,Descuento,ProductoID.1,ProductoNombre,ProveedorID,CategoriaID,CantidadPorUnidad,PrecioUnitario.1,UnidadesStock,UnidadesPedidas,NivelReorden,Discontinuado,Cantidad_z,PrecioUnitario_z,Descuento_z
10919,16,17.45,24,0.0,16,Pavlova,7,3,32 - 500 g boxes,17.45,29,0,10,0,0.009833345747205048,-0.294043383919851,-0.673216465940181
10932,16,17.45,30,0.1,16,Pavlova,7,3,32 - 500 g boxes,17.45,29,0,10,0,0.32533002195405913,-0.294043383919851,0.5253802502553921
10954,16,17.45,28,0.15000001,16,Pavlova,7,3,32 - 500 g boxes,17.45,29,0,10,0,0.2201644632184411,-0.294043383919851,1.12467872821285
10984,16,17.45,55,0.0,16,Pavlova,7,3,32 - 500 g boxes,17.45,29,0,10,0,1.6398995061492845,-0.294043383919851,-0.673216465940181
10985,16,17.45,36,0.1,16,Pavlova,7,3,32 - 500 g boxes,17.45,29,0,10,0,0.6408266981609132,-0.294043383919851,0.5253802502553921
11066,16,17.45,3,0.0,16,Pavlova,7,3,32 - 500 g boxes,17.45,29,0,10,0,-1.0944050209767844,-0.294043383919851,-0.673216465940181
11070,16,17.45,30,0.15000001,16,Pavlova,7,3,32 - 500 g boxes,17.45,29,0,10,0,0.32533002195405913,-0.294043383919851,1.12467872821285
11074,16,17.45,14,0.05,16,Pavlova,7,3,32 - 500 g boxes,17.45,29,0,10,0,-0.5159944479308851,-0.294043383919851,-0.07391810784239443
11077,16,17.45,2,0.03,16,Pavlova,7,3,32 - 500 g boxes,17.45,29,0,10,0,-1.1469878003445932,-0.294043383919851,-0.3136374510815091
10265,17,31.2,30,0.0,17,Alice Mutton,7,6,20 - 1 kg tins,39.0,0,0,0,0,0.32533002195405913,0.16704887079089886,-0.673216465940181
10279,17,31.2,15,0.25,17,Alice Mutton,7,6,20 - 1 kg tins,39.0,0,0,0,0,-0.4634116685630761,0.16704887079089886,2.3232753245487516
10294,17,31.2,15,0.0,17,Alice Mutton,7,6,20 - 1 kg tins,39.0,0,0,0,0,-0.4634116685630761,0.16704887079089886,-0.673216465940181
10302,17,31.2,40,0.0,17,Alice Mutton,7,6,20 - 1 kg tins,39.0,0,0,0,0,0.8511578156321493,0.16704887079089886,-0.673216465940181
10319,17,31.2,8,0.0,17,Alice Mutton,7,6,20 - 1 kg tins,39.0,0,0,0,0,-0.8314911241377392,0.16704887079089886,-0.673216465940181
10338,17,31.2,20,0.0,17,Alice Mutton,7,6,20 - 1 kg tins,39.0,0,0,0,0,-0.20049777172403102,0.16704887079089886,-0.673216465940181
10339,17,31.2,70,0.05,17,Alice Mutton,7,6,20 - 1 kg tins,39.0,0,0,0,0,2.42864119666642,0.16704887079089886,-0.07391810784239443
10346,17,31.2,36,0.1,17,Alice Mutton,7,6,20 - 1 kg tins,39.0,0,0,0,0,0.6408266981609132,0.16704887079089886,0.5253802502553921
10415,17,31.2,2,0.0,17,Alice Mutton,7,6,20 - 1 kg tins,39.0,0,0,0,0,-1.1469878003445932,0.16704887079089886,-0.673216465940181
10430,17,31.2,45,0.2,17,Alice Mutton,7,6,20 - 1 kg tins,39.0,0,0,0,0,1.1140717124711943,0.16704887079089886,1.7239769664509652
10431,17,31.2,50,0.25,17,Alice Mutton,7,6,20 - 1 kg tins,39.0,0,0,0,0,1.3769856093102395,0.16704887079089886,2.3232753245487516
10444,17,31.2,10,0.0,17,Alice Mutton,7,6,20 - 1 kg tins,39.0,0,0,0,0,-0.7263255654021212,0.16704887079089886,-0.673216465940181
10523,17,39.0,25,0.1,17,Alice Mutton,7,6,20 - 1 kg tins,39.0,0,0,0,0,0.062416125115014064,0.428613931644997,0.5253802502553921
10530,17,39.0,40,0.0,17,Alice Mutton,7,6,20 - 1 kg tins,39.0,0,0,0,0,0.8511578156321493,0.428613931644997,-0.673216465940181
10550,17,39.0,8,0.1,17,Alice Mutton,7,6,20 - 1 kg tins,39.0,0,0,0,0,-0.8314911241377392,0.428613931644997,0.5253802502553921
10564,17,39.0,16,0.05,17,Alice Mutton,7,6,20 - 1 kg tins,39.0,0,0,0,0,-0.41082888919526706,0.428613931644997,-0.07391810784239443
10573,17,39.0,18,0.0,17,Alice Mutton,7,6,20 - 1 kg tins,39.0,0,0,0,0,-0.30566333045964905,0.428613931644997,-0.673216465940181
10607,17,39.0,100,0.0,17,Alice Mutton,7,6,20 - 1 kg tins,39.0,0,0,0,0,4.006124577700691,0.428613931644997,-0.673216465940181
10686,17,39.0,30,0.2,17,Alice Mutton,7,6,20 - 1 kg tins,39.0,0,0,0,0,0.32533002195405913,0.428613931644997,1.7239769664509652
10696,17,39.0,20,0.0,17,Alice Mutton,7,6,20 - 1 kg tins,39.0,0,0,0,0,-0.20049777172403102,0.428613931644997,-0.673216465940181
10698,17,39.0,8,0.05,17,Alice Mutton,7,6,20 - 1 kg tins,39.0,0,0,0,0,-0.8314911241377392,0.428613931644997,-0.07391810784239443
10714,17,39.0,27,0.25,17,Alice Mutton,7,6,20 - 1 kg tins,39.0,0,0,0,0,0.1675816838506321,0.428613931644997,2.3232753245487516
10727,17,39.0,20,0.05,17,Alice Mutton,7,6,20 - 1 kg tins,39.0,0,0,0,0,-0.20049777172403102,0.428613931644997,-0.07391810784239443
10773,17,39.0,33,0.0,17,Alice Mutton,7,6,20 - 1 kg tins,39.0,0,0,0,0,0.48307836005748617,0.428613931644997,-0.673216465940181
10795,17,39.0,35,0.25,17,Alice Mutton,7,6,20 - 1 kg tins,39.0,0,0,0,0,0.5882439187931042,0.428613931644997,2.3232753245487516
10801,17,39.0,40,0.25,17,Alice Mutton,7,6,20 - 1 kg tins,39.0,0,0,0,0,0.8511578156321493,0.428613931644997,2.3232753245487516
10852,17,39.0,6,0.0,17,Alice Mutton,7,6,20 - 1 kg tins,39.0,0,0,0,0,-0.9366566828733572,0.428613931644997,-0.673216465940181
10861,17,39.0,42,0.0,17,Alice Mutton,7,6,20 - 1 kg tins,39.0,0,0,0,0,0.9563233743677674,0.428613931644997,-0.673216465940181
10871,17,39.0,16,0.05,17,Alice Mutton,7,6,20 - 1 kg tins,39.0,0,0,0,0,-0.41082888919526706,0.428613931644997,-0.07391810784239443
10890,17,39.0,15,0.0,17,Alice Mutton,7,6,20 - 1 kg tins,39.0,0,0,0,0,-0.4634116685630761,0.428613931644997,-0.673216465940181
10911,17,39.0,12,0.0,17,Alice Mutton,7,6,20 - 1 kg tins,39.0,0,0,0,0,-0.6211600066665032,0.428613931644997,-0.673216465940181
10915,17,39.0,10,0.0,17,Alice Mutton,7,6,20 - 1 kg tins,39.0,0,0,0,0,-0.7263255654021212,0.428613931644997,-0.673216465940181
10922,17,39.0,15,0.0,17,Alice Mutton,7,6,20 - 1 kg tins,39.0,0,0,0,0,-0.4634116685630761,0.428613931644997,-0.673216465940181
10949,17,39.0,6,0.0,17,Alice Mutton,7,6,20 - 1 kg tins,39.0,0,0,0,0,-0.9366566828733572,0.428613931644997,-0.673216465940181
10972,17,39.0,6,0.0,17,Alice Mutton,7,6,20 - 1 kg tins,39.0,0,0,0,0,-0.9366566828733572,0.428613931644997,-0.673216465940181
11059,17,39.0,12,0.0,17,Alice Mutton,7,6,20 - 1 kg tins,39.0,0,0,0,0,-0.6211600066665032,0.428613931644997,-0.673216465940181
11064,17,39.0,77,0.1,17,Alice Mutton,7,6,20 - 1 kg tins,39.0,0,0,0,0,2.796720652241083,0.428613931644997,0.5253802502553921
10293,18,50.0,12,0.0,18,Carnarvon Tigers,7,8,16 kg pkg.,62.5,42,0,0,0,-0.6211600066665032,0.797487735413597,-0.673216465940181
10305,18,50.0,25,0.1,18,Carnarvon Tigers,7,8,16 kg pkg.,62.5,42,0,0,0,0.062416125115014064,0.797487735413597,0.5253802502553921
10332,18,50.0,40,0.2,18,Carnarvon Tigers,7,8,16 kg pkg.,62.5,42,0,0,0,0.8511578156321493,0.797487735413597,1.7239769664509652
10340,18,50.0,20,0.05,18,Carnarvon Tigers,7,8,16 kg pkg.,62.5,42,0,0,0,-0.20049777172403102,0.797487735413597,-0.07391810784239443
10382,18,50.0,9,0.0,18,Carnarvon Tigers,7,8,16 kg pkg.,62.5,42,0,0,0,-0.7789083447699302,0.797487735413597,-0.673216465940181
10470,18,50.0,30,0.0,18,Carnarvon Tigers,7,8,16 kg pkg.,62.5,42,0,0,0,0.32533002195405913,0.797487735413597,-0.673216465940181
10516,18,62.5,25,0.1,18,Carnarvon Tigers,7,8,16 kg pkg.,62.5,42,0,0,0,0.062416125115014064,1.2166625124233696,0.5253802502553921
10566,18,62.5,18,0.15000001,18,Carnarvon Tigers,7,8,16 kg pkg.,62.5,42,0,0,0,-0.30566333045964905,1.2166625124233696,1.12467872821285
10588,18,62.5,40,0.2,18,Carnarvon Tigers,7,8,16 kg pkg.,62.5,42,0,0,0,0.8511578156321493,1.2166625124233696,1.7239769664509652
10634,18,62.5,50,0.0,18,Carnarvon Tigers,7,8,16 kg pkg.,62.5,42,0,0,0,1.3769856093102395,1.2166625124233696,-0.673216465940181
10639,18,62.5,8,0.0,18,Carnarvon Tigers,7,8,16 kg pkg.,62.5,42,0,0,0,-0.8314911241377392,1.2166625124233696,-0.673216465940181
10644,18,62.5,4,0.1,18,Carnarvon Tigers,7,8,16 kg pkg.,62.5,42,0,0,0,-1.0418222416089753,1.2166625124233696,0.5253802502553921
10645,18,62.5,20,0.0,18,Carnarvon Tigers,7,8,16 kg pkg.,62.5,42,0,0,0,-0.20049777172403102,1.2166625124233696,-0.673216465940181
10719,18,62.5,12,0.25,18,Carnarvon Tigers,7,8,16 kg pkg.,62.5,42,0,0,0,-0.6211600066665032,1.2166625124233696,2.3232753245487516
10745,18,62.5,24,0.0,18,Carnarvon Tigers,7,8,16 kg pkg.,62.5,42,0,0,0,0.009833345747205048,1.2166625124233696,-0.673216465940181
10756,18,62.5,21,0.2,18,Carnarvon Tigers,7,8,16 kg pkg.,62.5,42,0,0,0,-0.147914992356222,1.2166625124233696,1.7239769664509652
10789,18,62.5,30,0.0,18,Carnarvon Tigers,7,8,16 kg pkg.,62.5,42,0,0,0,0.32533002195405913,1.2166625124233696,-0.673216465940181
10838,18,62.5,25,0.25,18,Carnarvon Tigers,7,8,16 kg pkg.,62.5,42,0,0,0,0.062416125115014064,1.2166625124233696,2.3232753245487516
10853,18,62.5,10,0.0,18,Carnarvon Tigers,7,8,16 kg pkg.,62.5,42,0,0,0,-0.7263255654021212,1.2166625124233696,-0.673216465940181
10861,18,62.5,20,0.0,18,Carnarvon Tigers,7,8,16 kg pkg.,62.5,42,0,0,0,-0.20049777172403102,1.2166625124233696,-0.673216465940181
10877,18,62.5,25,0.0,18,Carnarvon Tigers,7,8,16 kg pkg.,62.5,42,0,0,0,0.062416125115014064,1.2166625124233696,-0.673216465940181
10935,18,62.5,4,0.25,18,Carnarvon Tigers,7,8,16 kg pkg.,62.5,42,0,0,0,-1.0418222416089753,1.2166625124233696,2.3232753245487516
10964,18,62.5,6,0.0,18,Carnarvon Tigers,7,8,16 kg pkg.,62.5,42,0,0,0,-0.9366566828733572,1.2166625124233696,-0.673216465940181
10985,18,62.5,8,0.1,18,Carnarvon Tigers,7,8,16 kg pkg.,62.5,42,0,0,0,-0.8314911241377392,1.2166625124233696,0.5253802502553921
11018,18,62.5,10,0.0,18,Carnarvon Tigers,7,8,16 kg pkg.,62.5,42,0,0,0,-0.7263255654021212,1.2166625124233696,-0.673216465940181
11026,18,62.5,8,0.0,18,Carnarvon Tigers,7,8,16 kg pkg.,62.5,42,0,0,0,-0.8314911241377392,1.2166625124233696,-0.673216465940181
11053,18,62.5,35,0.2,18,Carnarvon Tigers,7,8,16 kg pkg.,62.5,42,0,0,0,0.5882439187931042,1.2166625124233696,1.7239769664509652
10281,19,7.3,1,0.0,19,Teatime Chocolate Biscuits,8,3,10 boxes x 12 pieces,9.2,25,0,5,0,-1.1995705797124023,-0.6344133028517863,-0.673216465940181
10283,19,7.3,18,0.0,19,Teatime Chocolate Biscuits,8,3,10 boxes x 12 pieces,9.2,25,0,5,0,-0.30566333045964905,-0.6344133028517863,-0.673216465940181
10299,19,7.3,15,0.0,19,Teatime Chocolate Biscuits,8,3,10 boxes x 12 pieces,9.2,25,0,5,0,-0.4634116685630761,-0.6344133028517863,-0.673216465940181
10329,19,7.3,10,0.05,19,Teatime Chocolate Biscuits,8,3,10 boxes x 12 pieces,9.2,25,0,5,0,-0.7263255654021212,-0.6344133028517863,-0.07391810784239443
10345,19,7.3,80,0.0,19,Teatime Chocolate Biscuits,8,3,10 boxes x 12 pieces,9.2,25,0,5,0,2.95446899034451,-0.6344133028517863,-0.673216465940181
10414,19,7.3,18,0.05,19,Teatime Chocolate Biscuits,8,3,10 boxes x 12 pieces,9.2,25,0,5,0,-0.30566333045964905,-0.6344133028517863,-0.07391810784239443
10416,19,7.3,20,0.0,19,Teatime Chocolate Biscuits,8,3,10 boxes x 12 pieces,9.2,25,0,5,0,-0.20049777172403102,-0.6344133028517863,-0.673216465940181
10421,19,7.3,4,0.15000001,19,Teatime Chocolate Biscuits,8,3,10 boxes x 12 pieces,9.2,25,0,5,0,-1.0418222416089753,-0.6344133028517863,1.12467872821285
10438,19,7.3,15,0.2,19,Teatime Chocolate Biscuits,8,3,10 boxes x 12 pieces,9.2,25,0,5,0,-0.4634116685630761,-0.6344133028517863,1.7239769664509652
10446,19,7.3,12,0.1,19,Teatime Chocolate Biscuits,8,3,10 boxes x 12 pieces,9.2,25,0,5,0,-0.6211600066665032,-0.6344133028517863,0.5253802502553921
10447,19,7.3,40,0.0,19,Teatime Chocolate Biscuits,8,3,10 boxes x 12 pieces,9.2,25,0,5,0,0.8511578156321493,-0.6344133028517863,-0.673216465940181
10463,19,7.3,21,0.0,19,Teatime Chocolate Biscuits,8,3,10 boxes x 12 pieces,9.2,25,0,5,0,-0.147914992356222,-0.6344133028517863,-0.673216465940181
10487,19,7.3,5,0.0,19,Teatime Chocolate Biscuits,8,3,10 boxes x 12 pieces,9.2,25,0,5,0,-0.9892394622411662,-0.6344133028517863,-0.673216465940181
10550,19,9.2,10,0.0,19,Teatime Chocolate Biscuits,8,3,10 boxes x 12 pieces,9.2,25,0,5,0,-0.7263255654021212,-0.570698736746301,-0.673216465940181
10555,19,9.2,35,0.2,19,Teatime Chocolate Biscuits,8,3,10 boxes x 12 pieces,9.2,25,0,5,0,0.5882439187931042,-0.570698736746301,1.7239769664509652
10621,19,9.2,5,0.0,19,Teatime Chocolate Biscuits,8,3,10 boxes x 12 pieces,9.2,25,0,5,0,-0.9892394622411662,-0.570698736746301,-0.673216465940181
10623,19,9.2,15,0.1,19,Teatime Chocolate Biscuits,8,3,10 boxes x 12 pieces,9.2,25,0,5,0,-0.4634116685630761,-0.570698736746301,0.5253802502553921
10647,19,9.2,30,0.0,19,Teatime Chocolate Biscuits,8,3,10 boxes x 12 pieces,9.2,25,0,5,0,0.32533002195405913,-0.570698736746301,-0.673216465940181
10651,19,9.2,12,0.25,19,Teatime Chocolate Biscuits,8,3,10 boxes x 12 pieces,9.2,25,0,5,0,-0.6211600066665032,-0.570698736746301,2.3232753245487516
10676,19,9.2,7,0.0,19,Teatime Chocolate Biscuits,8,3,10 boxes x 12 pieces,9.2,25,0,5,0,-0.8840739035055483,-0.570698736746301,-0.673216465940181
10681,19,9.2,30,0.1,19,Teatime Chocolate Biscuits,8,3,10 boxes x 12 pieces,9.2,25,0,5,0,0.32533002195405913,-0.570698736746301,0.5253802502553921
10697,19,9.2,7,0.25,19,Teatime Chocolate Biscuits,8,3,10 boxes x 12 pieces,9.2,25,0,5,0,-0.8840739035055483,-0.570698736746301,2.3232753245487516
10710,19,9.2,5,0.0,19,Teatime Chocolate Biscuits,8,3,10 boxes x 12 pieces,9.2,25,0,5,0,-0.9892394622411662,-0.570698736746301,-0.673216465940181
10711,19,9.2,12,0.0,19,Teatime Chocolate Biscuits,8,3,10 boxes x 12 pieces,9.2,25,0,5,0,-0.6211600066665032,-0.570698736746301,-0.673216465940181
10788,19,9.2,50,0.05,19,Teatime Chocolate Biscuits,8,3,10 boxes x 12 pieces,9.2,25,0,5,0,1.3769856093102395,-0.570698736746301,-0.07391810784239443
10803,19,9.2,24,0.05,19,Teatime Chocolate Biscuits,8,3,10 boxes x 12 pieces,9.2,25,0,5,0,0.009833345747205048,-0.570698736746301,-0.07391810784239443
10811,19,9.2,15,0.0,19,Teatime Chocolate Biscuits,8,3,10 boxes x 12 pieces,9.2,25,0,5,0,-0.4634116685630761,-0.570698736746301,-0.673216465940181
10831,19,9.2,2,0.0,19,Teatime Chocolate Biscuits,8,3,10 boxes x 12 pieces,9.2,25,0,5,0,-1.1469878003445932,-0.570698736746301,-0.673216465940181
10847,19,9.2,12,0.2,19,Teatime Chocolate Biscuits,8,3,10 boxes x 12 pieces,9.2,25,0,5,0,-0.6211600066665032,-0.570698736746301,1.7239769664509652
10875,19,9.2,25,0.0,19,Teatime Chocolate Biscuits,8,3,10 boxes x 12 pieces,9.2,25,0,5,0,0.062416125115014064,-0.570698736746301,-0.673216465940181
10910,19,9.2,12,0.0,19,Teatime Chocolate Biscuits,8,3,10 boxes x 12 pieces,9.2,25,0,5,0,-0.6211600066665032,-0.570698736746301,-0.673216465940181
10926,19,9.2,7,0.0,19,Teatime Chocolate Biscuits,8,3,10 boxes x 12 pieces,9.2,25,0,5,0,-0.8840739035055483,-0.570698736746301,-0.673216465940181
10967,19,9.2,12,0.0,19,Teatime Chocolate Biscuits,8,3,10 boxes x 12 pieces,9.2,25,0,5,0,-0.6211600066665032,-0.570698736746301,-0.673216465940181
11012,19,9.2,50,0.05,19,Teatime Chocolate Biscuits,8,3,10 boxes x 12 pieces,9.2,25,0,5,0,1.3769856093102395,-0.570698736746301,-0.07391810784239443
11022,19,9.2,35,0.0,19,Teatime Chocolate Biscuits,8,3,10 boxes x 12 pieces,9.2,25,0,5,0,0.5882439187931042,-0.570698736746301,-0.673216465940181
11066,19,9.2,42,0.0,19,Teatime Chocolate Biscuits,8,3,10 boxes x 12 pieces,9.2,25,0,5,0,0.9563233743677674,-0.570698736746301,-0.673216465940181
11076,19,9.2,10,0.25,19,Teatime Chocolate Biscuits,8,3,10 boxes x 12 pieces,9.2,25,0,5,0,-0.7263255654021212,-0.570698736746301,2.3232753245487516
10252,20,64.8,40,0.05,20,Sir Rodney's Marmalade,8,3,30 gift boxes,81.0,40,0,0,0,0.8511578156321493,1.2937906713931677,-0.07391810784239443
10272,20,64.8,6,0.0,20,Sir Rodney's Marmalade,8,3,30 gift boxes,81.0,40,0,0,0,-0.9366566828733572,1.2937906713931677,-0.673216465940181
10292,20,64.8,20,0.0,20,Sir Rodney's Marmalade,8,3,30 gift boxes,81.0,40,0,0,0,-0.20049777172403102,1.2937906713931677,-0.673216465940181
10372,20,64.8,12,0.25,20,Sir Rodney's Marmalade,8,3,30 gift boxes,81.0,40,0,0,0,-0.6211600066665032,1.2937906713931677,2.3232753245487516
10384,20,64.8,28,0.0,20,Sir Rodney's Marmalade,8,3,30 gift boxes,81.0,40,0,0,0,0.2201644632184411,1.2937906713931677,-0.673216465940181
10514,20,81.0,39,0.0,20,Sir Rodney's Marmalade,8,3,30 gift boxes,81.0,40,0,0,0,0.7985750362643403,1.837041182397833,-0.673216465940181
10523,20,81.0,15,0.1,20,Sir Rodney's Marmalade,8,3,30 gift boxes,81.0,40,0,0,0,-0.4634116685630761,1.837041182397833,0.5253802502553921
10593,20,81.0,21,0.2,20,Sir Rodney's Marmalade,8,3,30 gift boxes,81.0,40,0,0,0,-0.147914992356222,1.837041182397833,1.7239769664509652
10660,20,81.0,21,0.0,20,Sir Rodney's Marmalade,8,3,30 gift boxes,81.0,40,0,0,0,-0.147914992356222,1.837041182397833,-0.673216465940181
10828,20,81.0,5,0.0,20,Sir Rodney's Marmalade,8,3,30 gift boxes,81.0,40,0,0,0,-0.9892394622411662,1.837041182397833,-0.673216465940181
10878,20,81.0,20,0.05,20,Sir Rodney's Marmalade,8,3,30 gift boxes,81.0,40,0,0,0,-0.20049777172403102,1.837041182397833,-0.07391810784239443
10927,20,81.0,5,0.0,20,Sir Rodney's Marmalade,8,3,30 gift boxes,81.0,40,0,0,0,-0.9892394622411662,1.837041182397833,-0.673216465940181
10953,20,81.0,50,0.05,20,Sir Rodney's Marmalade,8,3,30 gift boxes,81.0,40,0,0,0,1.3769856093102395,1.837041182397833,-0.07391810784239443
10986,20,81.0,15,0.0,20,Sir Rodney's Marmalade,8,3,30 gift boxes,81.0,40,0,0,0,-0.4634116685630761,1.837041182397833,-0.673216465940181
11021,20,81.0,15,0.0,20,Sir Rodney's Marmalade,8,3,30 gift boxes,81.0,40,0,0,0,-0.4634116685630761,1.837041182397833,-0.673216465940181
11077,20,81.0,1,0.04,20,Sir Rodney's Marmalade,8,3,30 gift boxes,81.0,40,0,0,0,-1.1995705797124023,1.837041182397833,-0.19377777946195177
10251,22,16.8,6,0.05,22,Gustaf’s Knäckebröd,9,5,24 - 500 g pkgs.,21.0,104,0,25,0,-0.9366566828733572,-0.3158404723243592,-0.07391810784239443
10435,22,16.8,12,0.0,22,Gustaf’s Knäckebröd,9,5,24 - 500 g pkgs.,21.0,104,0,25,0,-0.6211600066665032,-0.3158404723243592,-0.673216465940181
10553,22,21.0,24,0.0,22,Gustaf’s Knäckebröd,9,5,24 - 500 g pkgs.,21.0,104,0,25,0,0.009833345747205048,-0.1749977472490756,-0.673216465940181
10603,22,21.0,48,0.0,22,Gustaf’s Knäckebröd,9,5,24 - 500 g pkgs.,21.0,104,0,25,0,1.2718200505746213,-0.1749977472490756,-0.673216465940181
10619,22,21.0,40,0.0,22,Gustaf’s Knäckebröd,9,5,24 - 500 g pkgs.,21.0,104,0,25,0,0.8511578156321493,-0.1749977472490756,-0.673216465940181
10635,22,21.0,40,0.0,22,Gustaf’s Knäckebröd,9,5,24 - 500 g pkgs.,21.0,104,0,25,0,0.8511578156321493,-0.1749977472490756,-0.673216465940181
10648,22,21.0,15,0.0,22,Gustaf’s Knäckebröd,9,5,24 - 500 g pkgs.,21.0,104,0,25,0,-0.4634116685630761,-0.1749977472490756,-0.673216465940181
10651,22,21.0,20,0.25,22,Gustaf’s Knäckebröd,9,5,24 - 500 g pkgs.,21.0,104,0,25,0,-0.20049777172403102,-0.1749977472490756,2.3232753245487516
10763,22,21.0,6,0.0,22,Gustaf’s Knäckebröd,9,5,24 - 500 g pkgs.,21.0,104,0,25,0,-0.9366566828733572,-0.1749977472490756,-0.673216465940181
10768,22,21.0,4,0.0,22,Gustaf’s Knäckebröd,9,5,24 - 500 g pkgs.,21.0,104,0,25,0,-1.0418222416089753,-0.1749977472490756,-0.673216465940181
10836,22,21.0,52,0.0,22,Gustaf’s Knäckebröd,9,5,24 - 500 g pkgs.,21.0,104,0,25,0,1.4821511680458574,-0.1749977472490756,-0.673216465940181
10844,22,21.0,35,0.0,22,Gustaf’s Knäckebröd,9,5,24 - 500 g pkgs.,21.0,104,0,25,0,0.5882439187931042,-0.1749977472490756,-0.673216465940181
10943,22,21.0,21,0.0,22,Gustaf’s Knäckebröd,9,5,24 - 500 g pkgs.,21.0,104,0,25,0,-0.147914992356222,-0.1749977472490756,-0.673216465940181
11001,22,21.0,25,0.0,22,Gustaf’s Knäckebröd,9,5,24 - 500 g pkgs.,21.0,104,0,25,0,0.062416125115014064,-0.1749977472490756,-0.673216465940181
10337,23,7.2,40,0.0,23,Tunnbröd,9,5,12 - 250 g pkgs.,9.0,61,0,25,0,0.8511578156321493,-0.6377667010678646,-0.673216465940181
10348,23,7.2,25,0.0,23,Tunnbröd,9,5,12 - 250 g pkgs.,9.0,61,0,25,0,0.062416125115014064,-0.6377667010678646,-0.673216465940181
10396,23,7.2,40,0.0,23,Tunnbröd,9,5,12 - 250 g pkgs.,9.0,61,0,25,0,0.8511578156321493,-0.6377667010678646,-0.673216465940181
10402,23,7.2,60,0.0,23,Tunnbröd,9,5,12 - 250 g pkgs.,9.0,61,0,25,0,1.9028134029883297,-0.6377667010678646,-0.673216465940181
10462,23,7.2,21,0.0,23,Tunnbröd,9,5,12 - 250 g pkgs.,9.0,61,0,25,0,-0.147914992356222,-0.6377667010678646,-0.673216465940181
10470,23,7.2,15,0.0,23,Tunnbröd,9,5,12 - 250 g pkgs.,9.0,61,0,25,0,-0.4634116685630761,-0.6377667010678646,-0.673216465940181
10495,23,7.2,10,0.0,23,Tunnbröd,9,5,12 - 250 g pkgs.,9.0,61,0,25,0,-0.7263255654021212,-0.6377667010678646,-0.673216465940181
10543,23,9.0,70,0.15000001,23,Tunnbröd,9,5,12 - 250 g pkgs.,9.0,61,0,25,0,2.42864119666642,-0.5774055331784573,1.12467872821285
10554,23,9.0,20,0.05,23,Tunnbröd,9,5,12 - 250 g pkgs.,9.0,61,0,25,0,-0.20049777172403102,-0.5774055331784573,-0.07391810784239443
10621,23,9.0,10,0.0,23,Tunnbröd,9,5,12 - 250 g pkgs.,9.0,61,0,25,0,-0.7263255654021212,-0.5774055331784573,-0.673216465940181
10670,23,9.0,32,0.0,23,Tunnbröd,9,5,12 - 250 g pkgs.,9.0,61,0,25,0,0.4304955806896772,-0.5774055331784573,-0.673216465940181
10674,23,9.0,5,0.0,23,Tunnbröd,9,5,12 - 250 g pkgs.,9.0,61,0,25,0,-0.9892394622411662,-0.5774055331784573,-0.673216465940181
10748,23,9.0,44,0.0,23,Tunnbröd,9,5,12 - 250 g pkgs.,9.0,61,0,25,0,1.0614889331033854,-0.5774055331784573,-0.673216465940181
10811,23,9.0,18,0.0,23,Tunnbröd,9,5,12 - 250 g pkgs.,9.0,61,0,25,0,-0.30566333045964905,-0.5774055331784573,-0.673216465940181
10845,23,9.0,70,0.1,23,Tunnbröd,9,5,12 - 250 g pkgs.,9.0,61,0,25,0,2.42864119666642,-0.5774055331784573,0.5253802502553921
10869,23,9.0,50,0.0,23,Tunnbröd,9,5,12 - 250 g pkgs.,9.0,61,0,25,0,1.3769856093102395,-0.5774055331784573,-0.673216465940181
10880,23,9.0,30,0.2,23,Tunnbröd,9,5,12 - 250 g pkgs.,9.0,61,0,25,0,0.32533002195405913,-0.5774055331784573,1.7239769664509652
10935,23,9.0,8,0.25,23,Tunnbröd,9,5,12 - 250 g pkgs.,9.0,61,0,25,0,-0.8314911241377392,-0.5774055331784573,2.3232753245487516
11013,23,9.0,10,0.0,23,Tunnbröd,9,5,12 - 250 g pkgs.,9.0,61,0,25,0,-0.7263255654021212,-0.5774055331784573,-0.673216465940181
11077,23,9.0,2,0.0,23,Tunnbröd,9,5,12 - 250 g pkgs.,9.0,61,0,25,0,-1.1469878003445932,-0.5774055331784573,-0.673216465940181
10254,24,3.6,15,0.15000001,24,Guaraná Fantástica,10,1,12 - 355 ml cans,4.5,20,0,0,0,-0.4634116685630761,-0.758489036846679,1.12467872821285
10263,24,3.6,28,0.0,24,Guaraná Fantástica,10,1,12 - 355 ml cans,4.5,20,0,0,0,0.2201644632184411,-0.758489036846679,-0.673216465940181
10275,24,3.6,12,0.05,24,Guaraná Fantástica,10,1,12 - 355 ml cans,4.5,20,0,0,0,-0.6211600066665032,-0.758489036846679,-0.07391810784239443
10280,24,3.6,12,0.0,24,Guaraná Fantástica,10,1,12 - 355 ml cans,4.5,20,0,0,0,-0.6211600066665032,-0.758489036846679,-0.673216465940181
10281,24,3.6,6,0.0,24,Guaraná Fantástica,10,1,12 - 355 ml cans,4.5,20,0,0,0,-0.9366566828733572,-0.758489036846679,-0.673216465940181
10293,24,3.6,10,0.0,24,Guaraná Fantástica,10,1,12 - 355 ml cans,4.5,20,0,0,0,-0.7263255654021212,-0.758489036846679,-0.673216465940181
