ProductoID,Cantidad,Descuento,FechaFactura,FechaEnvio,PaisEnvio,ProductoNombre,UnidadesStock
77,35,0,1/27/1997 0:00,3/3/1997 0:00,Austria,Tofu,35
34,12,0,3/13/1997 0:00,3/21/1997 0:00,Mexico,Tofu,35
54,70,0,4/11/1997 0:00,4/16/1997 0:00,Ireland,Tofu,35
65,30,0.2,6/2/1997 0:00,6/4/1997 0:00,USA,Tofu,35
77,11,0.15000001,6/17/1997 0:00,7/4/1997 0:00,Austria,Tofu,35
21,15,0.05,6/26/1997 0:00,7/1/1997 0:00,Germany,Tofu,35
28,21,0,8/7/1997 0:00,8/12/1997 0:00,Germany,Tofu,35
57,3,0,8/8/1997 0:00,8/14/1997 0:00,Mexico,Tofu,35
64,3,0.1,9/4/1997 0:00,9/10/1997 0:00,USA,Tofu,35
29,30,0,9/19/1997 0:00,9/23/1997 0:00,Germany,Tofu,35
56,16,0,11/7/1997 0:00,11/10/1997 0:00,Sweden,Tofu,35
1,5,0.15000001,11/21/1997 0:00,11/24/1997 0:00,Finland,Tofu,35
64,15,0.2,12/24/1997 0:00,1/2/1998 0:00,Brazil,Tofu,35
74,20,0.25,5/6/1998 0:00,0000-00-00 00:00:00,France,Tofu,35
36,1,0.03,5/6/1998 0:00,0000-00-00 00:00:00,USA,Tofu,35
20,20,0,8/16/1996 0:00,8/23/1996 0:00,Venezuela,Genen Shouyu,39
38,5,0,10/7/1996 0:00,10/14/1996 0:00,Germany,Genen Shouyu,39
60,12,0.05,4/9/1997 0:00,4/17/1997 0:00,France,Genen Shouyu,39
72,10,0,6/25/1997 0:00,7/4/1997 0:00,USA,Genen Shouyu,39
58,25,0.05,7/8/1997 0:00,7/16/1997 0:00,Germany,Genen Shouyu,39
71,50,0,9/4/1997 0:00,9/15/1997 0:00,USA,Genen Shouyu,39
31,35,0,7/12/1996 0:00,7/15/1996 0:00,Switzerland,Pavlova,29
58,60,0.25,7/23/1996 0:00,7/31/1996 0:00,Austria,Pavlova,29
14,40,0.15000001,8/22/1996 0:00,8/28/1996 0:00,Brazil,Pavlova,29
54,30,0,9/3/1996 0:00,9/11/1996 0:00,Venezuela,Pavlova,29
31,10,0,9/20/1996 0:00,9/27/1996 0:00,USA,Pavlova,29
28,21,0.15000001,10/8/1996 0:00,10/10/1996 0:00,USA,Pavlova,29
39,56,0.05,11/21/1996 0:00,11/26/1996 0:00,UK,Pavlova,29
71,21,0.15000001,1/3/1997 0:00,1/9/1997 0:00,Austria,Pavlova,29
41,16,0,2/7/1997 0:00,2/10/1997 0:00,Canada,Pavlova,29
63,49,0.15000001,2/10/1997 0:00,2/28/1997 0:00,USA,Pavlova,29
65,20,0.2,2/21/1997 0:00,2/25/1997 0:00,France,Pavlova,29
30,35,0.15000001,3/10/1997 0:00,3/14/1997 0:00,USA,Pavlova,29
53,18,0,3/28/1997 0:00,4/9/1997 0:00,Austria,Pavlova,29
60,50,0,4/23/1997 0:00,5/23/1997 0:00,Germany,Pavlova,29
70,40,0.15000001,5/28/1997 0:00,6/6/1997 0:00,Portugal,Pavlova,29
74,14,0,5/30/1997 0:00,6/3/1997 0:00,Finland,Pavlova,29
5,30,0.05,5/30/1997 0:00,6/5/1997 0:00,Germany,Pavlova,29
18,12,0.1,6/18/1997 0:00,6/25/1997 0:00,Sweden,Pavlova,29
29,30,0.05,7/21/1997 0:00,7/29/1997 0:00,Canada,Pavlova,29
33,30,0.1,9/2/1997 0:00,9/19/1997 0:00,Germany,Pavlova,29
74,10,0,9/17/1997 0:00,9/24/1997 0:00,France,Pavlova,29
13,3,0,9/18/1997 0:00,9/19/1997 0:00,Finland,Pavlova,29
50,50,0.25,9/24/1997 0:00,9/26/1997 0:00,USA,Pavlova,29
56,20,0,10/16/1997 0:00,10/21/1997 0:00,USA,Pavlova,29
20,20,0,10/27/1997 0:00,10/29/1997 0:00,Germany,Pavlova,29
60,15,0.05,11/5/1997 0:00,11/14/1997 0:00,France,Pavlova,29
7,3,0,11/12/1997 0:00,11/18/1997 0:00,France,Pavlova,29
60,20,0,12/16/1997 0:00,1/14/1998 0:00,Germany,Pavlova,29
68,65,0,12/24/1997 0:00,1/20/1998 0:00,Austria,Pavlova,29
24,50,0,1/27/1998 0:00,2/4/1998 0:00,USA,Pavlova,29
34,12,0.05,2/5/1998 0:00,2/10/1998 0:00,France,Pavlova,29
24,30,0.25,2/9/1998 0:00,2/19/1998 0:00,Brazil,Pavlova,29
28,15,0,2/26/1998 0:00,3/10/1998 0:00,Norway,Pavlova,29
59,6,0,2/27/1998 0:00,3/9/1998 0:00,Argentina,Pavlova,29
71,24,0,3/2/1998 0:00,3/4/1998 0:00,Venezuela,Pavlova,29
45,30,0.1,3/6/1998 0:00,3/24/1998 0:00,France,Pavlova,29
52,28,0.15000001,3/17/1998 0:00,3/20/1998 0:00,Venezuela,Pavlova,29
53,55,0,3/30/1998 0:00,4/3/1998 0:00,USA,Pavlova,29
10,36,0.1,3/30/1998 0:00,4/2/1998 0:00,Ireland,Pavlova,29
55,3,0,5/1/1998 0:00,5/4/1998 0:00,USA,Pavlova,29
62,30,0.15000001,5/5/1998 0:00,0000-00-00 00:00:00,Germany,Pavlova,29
70,14,0.05,5/6/1998 0:00,0000-00-00 00:00:00,Denmark,Pavlova,29
31,2,0.03,5/6/1998 0:00,0000-00-00 00:00:00,USA,Pavlova,29
35,30,0,7/25/1996 0:00,8/12/1996 0:00,France,Alice Mutton,0
46,15,0.25,8/13/1996 0:00,8/16/1996 0:00,Germany,Alice Mutton,0
72,15,0,8/30/1996 0:00,9/5/1996 0:00,USA,Alice Mutton,0
13,40,0,9/10/1996 0:00,10/9/1996 0:00,Belgium,Alice Mutton,0
69,8,0,10/2/1996 0:00,10/11/1996 0:00,Mexico,Alice Mutton,0
2,20,0,10/25/1996 0:00,10/29/1996 0:00,USA,Alice Mutton,0
14,70,0.05,10/28/1996 0:00,11/4/1996 0:00,Canada,Alice Mutton,0
25,36,0.1,11/5/1996 0:00,11/8/1996 0:00,USA,Alice Mutton,0
26,2,0,1/15/1997 0:00,1/24/1997 0:00,USA,Alice Mutton,0
31,45,0.2,1/30/1997 0:00,2/3/1997 0:00,Austria,Alice Mutton,0
13,50,0.25,1/30/1997 0:00,2/7/1997 0:00,Canada,Alice Mutton,0
62,10,0,2/12/1997 0:00,2/21/1997 0:00,Sweden,Alice Mutton,0
46,25,0.1,5/1/1997 0:00,5/30/1997 0:00,UK,Alice Mutton,0
53,40,0,5/8/1997 0:00,5/12/1997 0:00,Austria,Alice Mutton,0
69,8,0.1,5/28/1997 0:00,6/6/1997 0:00,Spain,Alice Mutton,0
23,16,0.05,6/10/1997 0:00,6/16/1997 0:00,USA,Alice Mutton,0
71,18,0,6/19/1997 0:00,6/20/1997 0:00,Mexico,Alice Mutton,0
72,100,0,7/22/1997 0:00,7/25/1997 0:00,USA,Alice Mutton,0
21,30,0.2,9/30/1997 0:00,10/8/1997 0:00,Austria,Alice Mutton,0
51,20,0,10/8/1997 0:00,10/14/1997 0:00,USA,Alice Mutton,0
35,8,0.05,10/9/1997 0:00,10/17/1997 0:00,Austria,Alice Mutton,0
55,27,0.25,10/22/1997 0:00,10/27/1997 0:00,USA,Alice Mutton,0
68,20,0.05,11/3/1997 0:00,12/5/1997 0:00,Italy,Alice Mutton,0
71,33,0,12/11/1997 0:00,12/16/1997 0:00,Austria,Alice Mutton,0
76,35,0.25,12/24/1997 0:00,1/20/1998 0:00,Austria,Alice Mutton,0
77,40,0.25,12/29/1997 0:00,12/31/1997 0:00,Spain,Alice Mutton,0
29,6,0,1/26/1998 0:00,1/30/1998 0:00,USA,Alice Mutton,0
35,42,0,1/30/1998 0:00,2/17/1998 0:00,USA,Alice Mutton,0
49,16,0.05,2/5/1998 0:00,2/10/1998 0:00,France,Alice Mutton,0
30,15,0,2/16/1998 0:00,2/18/1998 0:00,France,Alice Mutton,0
56,12,0,2/26/1998 0:00,3/5/1998 0:00,Spain,Alice Mutton,0
65,10,0,2/27/1998 0:00,3/2/1998 0:00,Mexico,Alice Mutton,0
71,15,0,3/3/1998 0:00,3/5/1998 0:00,Brazil,Alice Mutton,0
23,6,0,3/13/1998 0:00,3/17/1998 0:00,Canada,Alice Mutton,0
63,6,0,3/24/1998 0:00,3/26/1998 0:00,France,Alice Mutton,0
16,12,0,4/29/1998 0:00,0000-00-00 00:00:00,Brazil,Alice Mutton,0
48,77,0.1,5/1/1998 0:00,5/4/1998 0:00,USA,Alice Mutton,0
26,12,0,8/29/1996 0:00,9/11/1996 0:00,Mexico,Carnarvon Tigers,42
42,25,0.1,9/13/1996 0:00,10/9/1996 0:00,USA,Carnarvon Tigers,42
49,40,0.2,10/17/1996 0:00,10/21/1996 0:00,Canada,Carnarvon Tigers,42
3,20,0.05,10/29/1996 0:00,11/8/1996 0:00,France,Carnarvon Tigers,42
1,9,0,12/13/1996 0:00,12/16/1996 0:00,Austria,Carnarvon Tigers,42
21,30,0,3/11/1997 0:00,3/14/1997 0:00,France,Carnarvon Tigers,42
28,25,0.1,4/24/1997 0:00,5/1/1997 0:00,Ireland,Carnarvon Tigers,42
36,18,0.15000001,6/12/1997 0:00,6/18/1997 0:00,France,Carnarvon Tigers,42
40,40,0.2,7/3/1997 0:00,7/10/1997 0:00,Germany,Carnarvon Tigers,42
11,50,0,8/15/1997 0:00,8/21/1997 0:00,France,Carnarvon Tigers,42
69,8,0,8/20/1997 0:00,8/27/1997 0:00,Norway,Carnarvon Tigers,42
71,4,0.1,8/25/1997 0:00,9/1/1997 0:00,Brazil,Carnarvon Tigers,42
37,20,0,8/26/1997 0:00,9/2/1997 0:00,Brazil,Carnarvon Tigers,42
54,12,0.25,10/27/1997 0:00,11/5/1997 0:00,USA,Carnarvon Tigers,42
62,24,0,11/18/1997 0:00,11/27/1997 0:00,Germany,Carnarvon Tigers,42
14,21,0.2,11/27/1997 0:00,12/2/1997 0:00,USA,Carnarvon Tigers,42
21,30,0,12/22/1997 0:00,12/31/1997 0:00,France,Carnarvon Tigers,42
33,25,0.25,1/19/1998 0:00,1/23/1998 0:00,Venezuela,Carnarvon Tigers,42
59,10,0,1/27/1998 0:00,2/3/1998 0:00,Germany,Carnarvon Tigers,42
41,20,0,1/30/1998 0:00,2/17/1998 0:00,USA,Carnarvon Tigers,42
44,25,0,2/9/1998 0:00,2/19/1998 0:00,Brazil,Carnarvon Tigers,42
59,4,0.25,3/9/1998 0:00,3/18/1998 0:00,Brazil,Carnarvon Tigers,42
14,6,0,3/20/1998 0:00,3/24/1998 0:00,France,Carnarvon Tigers,42
1,8,0.1,3/30/1998 0:00,4/2/1998 0:00,Ireland,Carnarvon Tigers,42
62,10,0,4/13/1998 0:00,4/16/1998 0:00,USA,Carnarvon Tigers,42
76,8,0,4/15/1998 0:00,4/28/1998 0:00,Italy,Carnarvon Tigers,42
19,35,0.2,4/27/1998 0:00,4/29/1998 0:00,Austria,Carnarvon Tigers,42
33,1,0,8/14/1996 0:00,8/21/1996 0:00,Spain,Teatime Chocolate Biscuits,25
17,18,0,8/16/1996 0:00,8/23/1996 0:00,Venezuela,Teatime Chocolate Biscuits,25
33,15,0,9/6/1996 0:00,9/13/1996 0:00,Brazil,Teatime Chocolate Biscuits,25
19,10,0.05,10/15/1996 0:00,10/23/1996 0:00,USA,Teatime Chocolate Biscuits,25
53,80,0,11/4/1996 0:00,11/11/1996 0:00,Germany,Teatime Chocolate Biscuits,25
57,18,0.05,1/14/1997 0:00,1/17/1997 0:00,Brazil,Teatime Chocolate Biscuits,25
38,20,0,1/16/1997 0:00,1/27/1997 0:00,Finland,Teatime Chocolate Biscuits,25
46,4,0.15000001,1/21/1997 0:00,1/27/1997 0:00,Brazil,Teatime Chocolate Biscuits,25
68,15,0.2,2/6/1997 0:00,2/14/1997 0:00,Germany,Teatime Chocolate Biscuits,25
77,12,0.1,2/14/1997 0:00,2/19/1997 0:00,Germany,Teatime Chocolate Biscuits,25
2,40,0,2/14/1997 0:00,3/7/1997 0:00,Brazil,Teatime Chocolate Biscuits,25
47,21,0,3/4/1997 0:00,3/6/1997 0:00,Belgium,Teatime Chocolate Biscuits,25
61,5,0,3/26/1997 0:00,3/28/1997 0:00,Brazil,Teatime Chocolate Biscuits,25
74,10,0,5/28/1997 0:00,6/6/1997 0:00,Spain,Teatime Chocolate Biscuits,25
60,35,0.2,6/2/1997 0:00,6/4/1997 0:00,USA,Teatime Chocolate Biscuits,25
69,5,0,8/5/1997 0:00,8/11/1997 0:00,UK,Teatime Chocolate Biscuits,25
9,15,0.1,8/7/1997 0:00,8/12/1997 0:00,Germany,Teatime Chocolate Biscuits,25
13,30,0,8/27/1997 0:00,9/3/1997 0:00,Brazil,Teatime Chocolate Biscuits,25
70,12,0.25,9/1/1997 0:00,9/11/1997 0:00,Germany,Teatime Chocolate Biscuits,25
73,7,0,9/22/1997 0:00,9/29/1997 0:00,Mexico,Teatime Chocolate Biscuits,25
19,30,0.1,9/25/1997 0:00,9/30/1997 0:00,USA,Teatime Chocolate Biscuits,25
26,7,0.25,10/8/1997 0:00,10/14/1997 0:00,Venezuela,Teatime Chocolate Biscuits,25
53,5,0,10/20/1997 0:00,10/23/1997 0:00,Italy,Teatime Chocolate Biscuits,25
77,12,0,10/21/1997 0:00,10/29/1997 0:00,USA,Teatime Chocolate Biscuits,25
26,50,0.05,12/22/1997 0:00,1/19/1998 0:00,Germany,Teatime Chocolate Biscuits,25
31,24,0.05,12/30/1997 0:00,1/6/1998 0:00,Brazil,Teatime Chocolate Biscuits,25
59,15,0,1/2/1998 0:00,1/8/1998 0:00,Venezuela,Teatime Chocolate Biscuits,25
35,2,0,1/14/1998 0:00,1/23/1998 0:00,Norway,Teatime Chocolate Biscuits,25
38,12,0.2,1/22/1998 0:00,2/10/1998 0:00,USA,Teatime Chocolate Biscuits,25
68,25,0,2/6/1998 0:00,3/3/1998 0:00,Sweden,Teatime Chocolate Biscuits,25
55,12,0,2/26/1998 0:00,3/4/1998 0:00,Finland,Teatime Chocolate Biscuits,25
76,7,0,3/4/1998 0:00,3/11/1998 0:00,Mexico,Teatime Chocolate Biscuits,25
56,12,0,3/23/1998 0:00,4/2/1998 0:00,Germany,Teatime Chocolate Biscuits,25
64,50,0.05,4/9/1998 0:00,4/17/1998 0:00,Germany,Teatime Chocolate Biscuits,25
14,35,0,4/14/1998 0:00,5/4/1998 0:00,Brazil,Teatime Chocolate Biscuits,25
46,42,0,5/1/1998 0:00,5/4/1998 0:00,USA,Teatime Chocolate Biscuits,25
50,10,0.25,5/6/1998 0:00,0000-00-00 00:00:00,France,Teatime Chocolate Biscuits,25
63,40,0.05,7/9/1996 0:00,7/11/1996 0:00,Belgium,Sir Rodney's Marmalade,40
17,6,0,8/2/1996 0:00,8/6/1996 0:00,USA,Sir Rodney's Marmalade,40
21,20,0,8/28/1996 0:00,9/2/1996 0:00,Brazil,Sir Rodney's Marmalade,40
56,12,0.25,12/4/1996 0:00,12/9/1996 0:00,Brazil,Sir Rodney's Marmalade,40
59,28,0,12/16/1996 0:00,12/20/1996 0:00,Sweden,Sir Rodney's Marmalade,40
17,39,0,4/22/1997 0:00,5/16/1997 0:00,Austria,Sir Rodney's Marmalade,40
40,15,0.1,5/1/1997 0:00,5/30/1997 0:00,UK,Sir Rodney's Marmalade,40
47,21,0.2,7/9/1997 0:00,8/13/1997 0:00,Germany,Sir Rodney's Marmalade,40
26,21,0,9/8/1997 0:00,10/15/1997 0:00,USA,Sir Rodney's Marmalade,40
54,5,0,1/13/1998 0:00,2/4/1998 0:00,Argentina,Sir Rodney's Marmalade,40
56,20,0.05,2/10/1998 0:00,2/12/1998 0:00,Germany,Sir Rodney's Marmalade,40
11,5,0,3/5/1998 0:00,4/8/1998 0:00,France,Sir Rodney's Marmalade,40
76,50,0.05,3/16/1998 0:00,3/25/1998 0:00,UK,Sir Rodney's Marmalade,40
2,15,0,3/30/1998 0:00,4/21/1998 0:00,Argentina,Sir Rodney's Marmalade,40
22,15,0,4/14/1998 0:00,4/21/1998 0:00,Germany,Sir Rodney's Marmalade,40
72,1,0.04,5/6/1998 0:00,0000-00-00 00:00:00,USA,Sir Rodney's Marmalade,40
46,10,0,7/18/1996 0:00,7/25/1996 0:00,Mexico,Sir Rodney's Scones,3
56,20,0,7/19/1996 0:00,7/30/1996 0:00,Brazil,Sir Rodney's Scones,3
64,10,0.1,10/18/1996 0:00,10/25/1996 0:00,Finland,Sir Rodney's Scones,3
75,5,0.1,11/29/1996 0:00,12/2/1996 0:00,Austria,Sir Rodney's Scones,3
53,10,0.15000001,12/27/1996 0:00,1/2/1997 0:00,Portugal,Sir Rodney's Scones,3
19,30,0.1,1/7/1997 0:00,1/13/1997 0:00,Brazil,Sir Rodney's Scones,3
34,12,0,1/9/1997 0:00,1/14/1997 0:00,Argentina,Sir Rodney's Scones,3
57,50,0,1/30/1997 0:00,2/3/1997 0:00,Austria,Sir Rodney's Scones,3
12,40,0.15000001,2/25/1997 0:00,2/28/1997 0:00,Germany,Sir Rodney's Scones,3
16,40,0.25,2/28/1997 0:00,3/5/1997 0:00,Venezuela,Sir Rodney's Scones,3
64,21,0.25,3/17/1997 0:00,3/25/1997 0:00,Portugal,Sir Rodney's Scones,3
74,14,0,3/24/1997 0:00,4/1/1997 0:00,UK,Sir Rodney's Scones,3
2,12,0,4/11/1997 0:00,4/18/1997 0:00,USA,Sir Rodney's Scones,3
16,40,0.2,4/22/1997 0:00,4/28/1997 0:00,Germany,Sir Rodney's Scones,3
29,15,0,5/16/1997 0:00,5/23/1997 0:00,UK,Sir Rodney's Scones,3
61,6,0.1,5/28/1997 0:00,6/6/1997 0:00,Spain,Sir Rodney's Scones,3
27,6,0,7/24/1997 0:00,7/30/1997 0:00,France,Sir Rodney's Scones,3
11,8,0,7/29/1997 0:00,8/1/1997 0:00,Germany,Sir Rodney's Scones,3
54,42,0,8/4/1997 0:00,8/7/1997 0:00,Canada,Sir Rodney's Scones,3
66,25,0.1,8/7/1997 0:00,8/12/1997 0:00,Germany,Sir Rodney's Scones,3
11,30,0.2,8/22/1997 0:00,9/5/1997 0:00,Denmark,Sir Rodney's Scones,3
28,60,0,9/5/1997 0:00,9/8/1997 0:00,Germany,Sir Rodney's Scones,3
17,12,0.1,9/25/1997 0:00,9/30/1997 0:00,USA,Sir Rodney's Scones,3
26,5,0,10/24/1997 0:00,10/27/1997 0:00,Argentina,Sir Rodney's Scones,3
35,32,0.05,10/24/1997 0:00,10/29/1997 0:00,Germany,Sir Rodney's Scones,3
41,30,0,11/4/1997 0:00,11/14/1997 0:00,Venezuela,Sir Rodney's Scones,3
39,40,0.05,11/6/1997 0:00,11/14/1997 0:00,Switzerland,Sir Rodney's Scones,3
54,40,0,12/3/1997 0:00,12/8/1997 0:00,France,Sir Rodney's Scones,3
19,40,0,1/30/1998 0:00,2/17/1998 0:00,USA,Sir Rodney's Scones,3
24,20,0,2/6/1998 0:00,2/9/1998 0:00,Finland,Sir Rodney's Scones,3
31,40,0.05,2/12/1998 0:00,2/13/1998 0:00,USA,Sir Rodney's Scones,3
52,60,0,3/5/1998 0:00,3/12/1998 0:00,Germany,Sir Rodney's Scones,3
19,36,0,3/6/1998 0:00,3/18/1998 0:00,Belgium,Sir Rodney's Scones,3
65,12,0,3/17/1998 0:00,3/20/1998 0:00,Germany,Sir Rodney's Scones,3
71,40,0.15000001,3/26/1998 0:00,4/23/1998 0:00,Belgium,Sir Rodney's Scones,3
26,65,0,4/1/1998 0:00,4/7/1998 0:00,Austria,Sir Rodney's Scones,3
40,15,0.1,4/20/1998 0:00,4/27/1998 0:00,USA,Sir Rodney's Scones,3
10,20,0,4/22/1998 0:00,0000-00-00 00:00:00,USA,Sir Rodney's Scones,3
52,3,0,4/29/1998 0:00,0000-00-00 00:00:00,Germany,Sir Rodney's Scones,3
62,6,0.05,7/8/1996 0:00,7/15/1996 0:00,France,Gustaf’s Knäckebröd,104
10,12,0,2/4/1997 0:00,2/7/1997 0:00,UK,Gustaf’s Knäckebröd,104
54,24,0,5/30/1997 0:00,6/3/1997 0:00,Finland,Gustaf’s Knäckebröd,104
55,48,0,7/18/1997 0:00,8/8/1997 0:00,USA,Gustaf’s Knäckebröd,104
64,40,0,8/4/1997 0:00,8/7/1997 0:00,Canada,Gustaf’s Knäckebröd,104
65,40,0,8/18/1997 0:00,8/21/1997 0:00,Italy,Gustaf’s Knäckebröd,104
77,15,0,8/28/1997 0:00,9/9/1997 0:00,Brazil,Gustaf’s Knäckebröd,104
28,20,0.25,9/1/1997 0:00,9/11/1997 0:00,Germany,Gustaf’s Knäckebröd,104
44,6,0,12/3/1997 0:00,12/8/1997 0:00,France,Gustaf’s Knäckebröd,104
48,4,0,12/8/1997 0:00,12/15/1997 0:00,UK,Gustaf’s Knäckebröd,104
70,52,0,1/16/1998 0:00,1/21/1998 0:00,Austria,Gustaf’s Knäckebröd,104
16,35,0,1/21/1998 0:00,1/26/1998 0:00,Austria,Gustaf’s Knäckebröd,104
33,21,0,3/11/1998 0:00,3/19/1998 0:00,UK,Gustaf’s Knäckebröd,104
46,25,0,4/6/1998 0:00,4/14/1998 0:00,Sweden,Gustaf’s Knäckebröd,104
39,40,0,10/24/1996 0:00,10/29/1996 0:00,Germany,Tunnbröd,61
53,25,0,11/7/1996 0:00,11/15/1996 0:00,Germany,Tunnbröd,61
61,40,0,12/27/1996 0:00,1/6/1997 0:00,Germany,Tunnbröd,61
71,60,0,1/2/1997 0:00,1/10/1997 0:00,Austria,Tunnbröd,61
21,21,0,3/3/1997 0:00,3/18/1997 0:00,UK,Tunnbröd,61
49,15,0,3/11/1997 0:00,3/14/1997 0:00,France,Tunnbröd,61
59,10,0,4/3/1997 0:00,4/11/1997 0:00,Canada,Tunnbröd,61
26,70,0.15000001,5/21/1997 0:00,5/23/1997 0:00,Venezuela,Tunnbröd,61
28,20,0.05,5/30/1997 0:00,6/5/1997 0:00,Germany,Tunnbröd,61
43,10,0,8/5/1997 0:00,8/11/1997 0:00,UK,Tunnbröd,61
56,32,0,9/16/1997 0:00,9/18/1997 0:00,Germany,Tunnbröd,61
71,5,0,9/18/1997 0:00,9/30/1997 0:00,UK,Tunnbröd,61
7,44,0,11/20/1997 0:00,11/28/1997 0:00,USA,Tunnbröd,61
46,18,0,1/2/1998 0:00,1/8/1998 0:00,Venezuela,Tunnbröd,61
72,70,0.1,1/21/1998 0:00,1/30/1998 0:00,Germany,Tunnbröd,61
68,50,0,2/4/1998 0:00,2/9/1998 0:00,UK,Tunnbröd,61
75,30,0.2,2/10/1998 0:00,2/18/1998 0:00,Sweden,Tunnbröd,61
21,8,0.25,3/9/1998 0:00,3/18/1998 0:00,Brazil,Tunnbröd,61
30,10,0,4/9/1998 0:00,4/10/1998 0:00,Spain,Tunnbröd,61
55,2,0,5/6/1998 0:00,0000-00-00 00:00:00,USA,Tunnbröd,61
13,15,0.15000001,7/11/1996 0:00,7/23/1996 0:00,Switzerland,Guaraná Fantástica,20
23,28,0,7/23/1996 0:00,7/31/1996 0:00,Austria,Guaraná Fantástica,20
19,12,0.05,8/7/1996 0:00,8/9/1996 0:00,Italy,Guaraná Fantástica,20
42,12,0,8/14/1996 0:00,9/12/1996 0:00,Sweden,Guaraná Fantástica,20
4,6,0,8/14/1996 0:00,8/21/1996 0:00,Spain,Guaraná Fantástica,20
43,10,0,8/29/1996 0:00,9/11/1996 0:00,Mexico,Guaraná Fantástica,20
56,10,0,11/12/1996 0:00,11/18/1996 0:00,Portugal,Guaraná Fantástica,20
60,25,0,11/15/1996 0:00,11/20/1996 0:00,UK,Guaraná Fantástica,20
24,10,0.05,11/20/1996 0:00,11/27/1996 0:00,France,Guaraná Fantástica,20
29,15,0,12/18/1996 0:00,12/25/1996 0:00,Brazil,Guaraná Fantástica,20
40,15,0,12/18/1996 0:00,12/20/1996 0:00,Norway,Guaraná Fantástica,20
45,20,0.1,2/14/1997 0:00,2/19/1997 0:00,Germany,Guaraná Fantástica,20
50,25,0,3/5/1997 0:00,3/14/1997 0:00,Denmark,Guaraná Fantástica,20
11,28,0,3/6/1997 0:00,3/11/1997 0:00,Italy,Guaraná Fantástica,20
46,80,0.05,3/12/1997 0:00,3/19/1997 0:00,UK,Guaraná Fantástica,20
24,14,0,4/7/1997 0:00,4/11/1997 0:00,Venezuela,Guaraná Fantástica,20
25,10,0.15000001,4/21/1997 0:00,4/24/1997 0:00,Brazil,Guaraná Fantástica,20
30,5,0,4/25/1997 0:00,5/5/1997 0:00,Mexico,Guaraná Fantástica,20
43,8,0,4/29/1997 0:00,5/1/1997 0:00,Norway,Guaraná Fantástica,20
2,35,0.1,5/19/1997 0:00,5/29/1997 0:00,Brazil,Guaraná Fantástica,20
16,18,0.2,6/2/1997 0:00,6/4/1997 0:00,USA,Guaraná Fantástica,20
44,25,0.1,6/11/1997 0:00,6/18/1997 0:00,Canada,Guaraná Fantástica,20
18,35,0.2,7/11/1997 0:00,7/18/1997 0:00,Austria,Guaraná Fantástica,20
23,5,0,8/5/1997 0:00,8/14/1997 0:00,Canada,Guaraná Fantástica,20
64,3,0,8/7/1997 0:00,8/12/1997 0:00,Germany,Guaraná Fantástica,20
7,15,0.15000001,8/28/1997 0:00,9/9/1997 0:00,Brazil,Guaraná Fantástica,20
56,20,0,10/7/1997 0:00,10/14/1997 0:00,Finland,Guaraná Fantástica,20
24,35,0,10/14/1997 0:00,11/7/1997 0:00,Brazil,Guaraná Fantástica,20
51,20,0,12/3/1997 0:00,12/8/1997 0:00,France,Guaraná Fantástica,20
33,20,0.15000001,12/26/1997 0:00,1/5/1998 0:00,Germany,Guaraná Fantástica,20
71,40,0.25,1/29/1998 0:00,2/2/1998 0:00,Germany,Guaraná Fantástica,20
14,6,0.25,2/3/1998 0:00,2/12/1998 0:00,Sweden,Guaraná Fantástica,20
28,8,0,2/12/1998 0:00,2/20/1998 0:00,USA,Guaraná Fantástica,20
40,12,0,2/12/1998 0:00,2/18/1998 0:00,Belgium,Guaraná Fantástica,20
75,10,0,2/18/1998 0:00,2/20/1998 0:00,Germany,Guaraná Fantástica,20
31,110,0,2/18/1998 0:00,2/23/1998 0:00,Austria,Guaraná Fantástica,20
66,35,0,3/3/1998 0:00,3/5/1998 0:00,Brazil,Guaraná Fantástica,20
76,25,0,3/12/1998 0:00,3/19/1998 0:00,Denmark,Guaraná Fantástica,20
55,10,0.25,3/19/1998 0:00,4/8/1998 0:00,Venezuela,Guaraná Fantástica,20
70,30,0,3/23/1998 0:00,4/1/1998 0:00,Austria,Guaraná Fantástica,20
1,80,0,3/26/1998 0:00,3/31/1998 0:00,Austria,Guaraná Fantástica,20
21,20,0,3/30/1998 0:00,4/3/1998 0:00,USA,Guaraná Fantástica,20
39,12,0,4/3/1998 0:00,4/17/1998 0:00,Poland,Guaraná Fantástica,20
10,30,0.25,4/6/1998 0:00,4/14/1998 0:00,USA,Guaraná Fantástica,20
38,12,0,4/8/1998 0:00,4/10/1998 0:00,Spain,Guaraná Fantástica,20
53,10,0,4/9/1998 0:00,4/21/1998 0:00,Italy,Guaraná Fantástica,20
59,30,0.25,4/16/1998 0:00,4/20/1998 0:00,Canada,Guaraná Fantástica,20
64,21,0,4/17/1998 0:00,4/24/1998 0:00,USA,Guaraná Fantástica,20
47,10,0.2,4/27/1998 0:00,0000-00-00 00:00:00,France,Guaraná Fantástica,20
59,15,0,4/28/1998 0:00,5/5/1998 0:00,Venezuela,Guaraná Fantástica,20
49,20,0,5/5/1998 0:00,0000-00-00 00:00:00,Mexico,Guaraná Fantástica,20
60,4,0,10/7/1996 0:00,10/14/1996 0:00,Germany,NuNuCa Nu�-Nougat-Creme,76
40,10,0,11/6/1996 0:00,11/8/1996 0:00,Brazil,NuNuCa Nu�-Nougat-Creme,76
